"C3L-03394","C3N-03428","C3L-02112","C3N-01719","C3N-03670","C3N-02998","C3N-03211","C3L-01052","C3N-00512","C3N-02295","C3N-01012","C3N-01502","C3L-01053","C3L-03632","C3L-00401","C3L-01054","C3N-00517","C3N-03440","C3L-04495","C3N-04284","C3N-00957","C3L-03395","C3N-00303","C3N-00513","C3N-01166","C3N-01382","C3N-01011","C3L-04473","C3N-01997","C3L-00640","C3L-00189","C3N-01998","C3L-01036","C3N-03069","C3L-00881","C3N-01715","C3N-03426","C3N-00198","C3N-01380","C3N-01388","C3L-03388","C3N-02589","C3L-03356","C3N-02944","C3N-00436","C3L-00928","C3L-01124","C3N-02592","C3N-01383","C3N-03439","C3N-03006","C3N-01165","C3N-03173","C3L-04475","C3L-04853","C3L-02115","C3L-02701","C3L-00102","C3N-01375","C3N-03884","C3N-01168","C3L-00622","C3N-01381","C3L-01703","C3L-02118","C3L-03628","C3N-03780","C3L-01637","C3N-04119","C3L-02899","C3N-02971","C3N-02573","C3L-00819","C3N-01714","C3L-02890","C3L-02116","C3L-03635","C3N-00518","C3N-03840","C3N-03061","C3L-04848","C3L-02897","C3L-01687","C3N-02940","C3L-04080","C3N-03853","C3N-04283","C3L-02109","C3L-03630","C3L-01662","C3N-00709","C3N-03007","C3N-03665","C3L-01598","C3L-00599","C3L-01051","C3N-01716","C3N-03839","C3L-04479","C3L-00625","C3N-03754","C3L-01037","C3N-03666","C3N-04126","C3L-00017","C3L-01689","C3L-04027","C3N-02585","C3N-03039","C3N-03086","C3L-02463","C3N-00249","C3L-00589","C3N-00302","C3L-03743","C3N-00511","C3N-03190","C3N-00516","C3L-02610","C3N-02579","C3N-03000","C3L-00598","C3N-03430","C3L-02809","C3L-03123","C3N-02010","C3L-01031","C3N-01167","C3L-01971","C3L-02604","C3L-00277","C3L-01328","C3L-03639","C3N-04282","C3L-04072"
7.79272794018341,7.48835705188096,8.33142652441531,9.45228345344322,9.86373088746171,5.41000675776509,8.59008414626009,6.18162127089358,8.33327781909699,6.91591251427403,7.40640799572351,10.2609927749128,8.46355591563133,7.28155440873297,9.88553390978069,8.62900138709847,7.2232681079437,9.54280647852761,9.94924402327278,1.6636395365902,10.3883601658787,9.63044622915591,7.73114118945068,9.56224242422107,7.10380342972227,10.9516328798622,7.37774899518207,8.75259041368871,8.81251942013976,9.87548237040337,10.7464087396649,8.39135255534912,4.68717647690259,10.5144293012633,8.05946438706894,8.93191667226958,7.79145030829372,7.9965315969686,7.2538639334643,11.2108364606876,8.54827523305899,8.95882174103868,8.02863607862896,9.38150028578225,10.625679125672,10.4835536126928,7.83477728270774,8.397872103983,11.3645824149522,7.53992144205267,6.98461096623581,9.9949597440508,8.27308851047154,8.05965770917662,9.54789107728115,3.87424664673269,9.41977993506596,9.01785521005009,10.7033273550617,8.42549134701702,8.67435416639491,9.78729964585287,7.52216046332559,8.21697581773232,9.32654830015711,9.85088546935923,8.89325597843919,10.0787858774063,11.0587226741618,10.2902063837539,10.3094429828351,8.98673476031715,9.64560357105984,10.0358180905525,8.09819573232563,7.50271145916562,9.57057161551093,11.21479707659,9.28724081922151,10.8811626358923,9.28913394093912,8.86402096739471,9.12533038827146,7.89867412491083,7.83846043278392,8.84625899334656,10.637590333997,10.3131476977147,8.06573179960499,8.5521427671004,4.90766487281632,10.8857186003317,9.00407063795616,10.7017219393638,7.79779142919861,7.88532772626569,8.77297169359772,8.20500223994987,7.77652017334626,9.27333232682094,8.93953148647268,9.09804524033293,10.7315030496936,8.89551506534185,6.7068360876496,10.3687531600284,10.4813911767495,9.52445001779371,7.92318832274522,10.5828252714388,9.91620878058236,6.05861812685411,7.60770544623515,8.14559343567581,9.02819236965917,8.20166451393209,9.0643750291581,10.0331429548206,8.38576664942636,10.0190581052282,11.0289759874993,10.1145886629999,9.70116156367624,9.67336835973586,8.8219714417353,2.75004875417705,10.7404504403357,7.43862499568194,7.99237055316637,9.67800416860696,9.4323477017962,6.82889492543496,5.51883572809458,9.74653434200981,5.16588787680063
12.1428500327685,10.759314649854,10.1832675230623,11.7972650193646,11.1065854366196,12.9244172690359,10.686111888688,10.5385932686479,11.5227840169829,12.4158692906039,9.5414632817451,12.2781756409552,10.4707637868509,10.9027473128985,9.56811572493238,9.59345361651608,10.2694863220459,10.9628296833192,10.0064330899207,9.61720952848769,10.4935551007183,9.80179820819286,11.1862081344029,9.8811139606751,10.7223889650619,8.99993091444647,10.5079769205157,9.92485494400329,9.37117324934597,9.06768089070561,10.7694132666032,9.53657623609833,7.94811277365027,5.23719330754457,11.140294513306,8.76375601725974,8.74034288740784,10.8283939384384,11.4119300789894,10.3641820226854,7.69465448279973,9.5149130342063,11.0538918150687,10.6801418255881,9.49554041743296,9.29523603686938,9.46237402658865,11.3467538308275,8.37084924295111,10.5929636689302,11.1637637887933,9.55435041760913,10.4590375553521,8.9012244409043,9.08923929211256,10.7194473199962,8.24396228877506,10.4433459245315,10.2187375521755,7.95410778058412,8.6553070925832,8.06337151178455,8.99279813828939,11.4882787671178,9.32654830015711,8.96009160892069,10.091477381652,8.89327248596485,7.19587960640052,9.38463832131179,10.7820351832796,8.44961116323215,8.21845541970595,10.2632068394223,10.2311105947205,11.0924357444396,10.8203080145281,9.66779529030591,9.41727138113182,8.51135171401699,11.2540453112288,9.74572466420687,10.1197379564094,10.3596641919463,10.8326196045823,7.85937286132038,4.60256863856407,8.03280067996724,7.75904418683387,9.32132450009456,10.5243986933596,6.84623544836543,9.37817164949256,8.45004166173838,10.5072389538406,8.68623553628727,8.80768749677491,6.98879614985331,10.7833530487266,9.37735767643591,8.72005561616509,8.84214614554412,8.81111498448288,9.45501728296639,10.0665299270657,6.78502039246129,7.59294724781701,10.4011003478225,8.36296431084339,9.02434502717522,8.31477368128352,9.2055141409149,10.3336094568008,9.31842440044745,10.1752341809159,8.50001238140311,8.15322729126561,8.66508797408428,9.72621164665572,7.68231112245004,5.93390932503246,9.10944586808508,8.09877233907184,9.86784564883978,5.95927915717103,9.11386389181889,6.27013803267086,8.76862767810047,10.8323586319064,6.54068635213196,7.91670639773951,9.66533184807931,5.51883572809458,7.437628532075,7.18555832181353
9.52021418117038,9.50493005860906,8.87198641331136,10.9912109984703,10.285047359578,9.43710425716223,10.5269386269798,9.89736022594705,10.5781474332378,9.57746608980488,8.73499811793878,10.846764808325,9.42749153622038,9.63603851304075,10.5592373725062,8.79388250909804,8.57749430308491,10.1816458770737,10.4828400227409,8.35513390348192,9.81668420493136,10.9225529604097,10.2174677054629,10.1993410758023,9.93834330534014,9.88317014578875,9.36841756458477,9.97046661244174,9.10043680047696,10.470571287782,10.8577456222554,9.8028531534164,8.85126815451608,11.7542824649993,9.52805854136639,9.35962682352134,9.27089253797666,9.09092301499507,9.5246716971837,11.4231376490235,10.713258864245,10.3880696273615,9.99468200803712,10.5396127990294,10.4947797568156,10.2416739771661,9.06456299292298,10.5420533124826,10.3836297740327,10.0628249577454,9.77224610556278,10.0323359317742,10.5752808933928,10.4219340170555,9.90826585316665,8.13998918787325,11.2069096190984,10.0982225180867,11.2265839754383,10.0888659074557,8.76783600768775,10.1835527118828,8.96704498632847,9.99645614062365,9.85654533071004,10.3344554504813,10.0785383148202,9.42360087588415,11.7112607733827,10.9589078210753,10.9575841326829,10.0158229578392,9.96284858682515,10.0662747855268,9.76710726814157,8.95773910750695,10.7994478963508,10.4982298782598,10.1951447060368,10.5866367119223,10.6098007733271,10.0680191261975,10.1393994740449,10.2463170970261,9.58681350281929,9.94044560377788,10.2007691496907,10.7097083012754,9.68206987409193,9.00333762397942,8.62390298926478,11.5232445356311,9.56033681793098,10.2918360606767,9.57928946143536,9.80855446648359,10.3707943382977,9.92693319327127,9.44084673779056,10.6610849453898,10.3505928146263,10.4230464210882,11.4777791600259,10.2513930189098,9.133395552277,10.3934218730706,10.109071286455,9.81804774503266,9.59294498874594,11.3662675985484,9.58886722172701,8.99295812498029,10.1271165439947,9.68503907729333,10.2539509976072,8.97359059378599,9.7783750062031,10.2851702829593,10.4735319652633,10.4765586269984,11.9793529966589,10.5703551493955,10.9019609941603,10.3630670867959,9.45707043305447,8.34580304924409,9.86927812914786,9.32585758698052,9.56139601969682,9.63862469179498,10.6355082421819,9.9206809331111,8.48822614885686,9.98937246431451,8.1437064742549
11.6529035654283,7.79741328342764,10.434551060183,11.5081956884763,10.628784648711,12.0100087117668,10.5612768550734,10.0716246105795,11.0067259661074,11.6744245990395,9.88683934402043,10.449908053413,10.4797770941328,10.7397258805448,9.67968539522734,10.0425875297406,9.91334316118069,10.4523283041777,10.8514029091358,10.2000587987715,9.9591245549067,10.5503152566992,9.27529885091287,10.7004397181411,11.1158095650547,9.26064245339233,11.1303817313962,10.0916509044927,9.36019288323375,8.97333307840852,11.0658415122609,9.57843707058692,8.14925562091417,9.87672952709195,11.2267205442431,7.9885016160805,7.29835712048806,9.78065651951378,11.3676476529697,9.37191842840451,8.85982046195431,10.4687963824157,10.6193729454061,10.4855840053123,9.60011459526939,8.9791779993923,10.8305815763596,9.94667789330245,9.53493821755467,10.3963993523431,11.4932594705184,10.1292648020331,11.1305412244269,9.23573116689462,9.29986975234894,11.7022977088442,9.15894283775017,10.7229852024612,9.73143052561358,7.29167663367073,9.65566053493063,9.05636722841548,8.85657462203922,11.4554908029538,9.28424490969593,9.55607004206433,10.4721167909097,9.46220540377619,8.92811820135667,9.70860160421953,9.72084118551065,9.31335621427874,8.26854874295715,8.90222036657361,10.4907640677964,10.3112035435637,9.74075658442678,11.0224846328633,9.96112935140622,8.00821301716834,10.8410926706674,10.0827747102162,10.8321474248066,10.8961639337144,10.4621527230176,8.93368201048863,7.33507976974596,8.65500479771472,8.36868995355288,9.40819430677665,9.56649038998524,9.75861216296974,9.38393538531147,8.66253980715123,10.707079548351,9.06216392228235,8.8721271019795,8.88806052469308,11.1737744447485,9.696612152649,9.09986998294538,10.2069012495427,7.81016257761107,9.59348421170731,10.713378133939,8.55800711875874,10.2983765526789,10.0871656682892,8.16244381975627,9.91771906670813,8.581557952747,10.9497703532779,9.91241808469411,9.26170810036576,10.888129365682,8.83791345832821,8.83476422426871,9.04202352999263,9.43475608502104,8.12679042428575,8.73726408256352,8.6071345093345,8.99863717431415,10.1116403428606,6.97539965937174,9.65217523956619,7.3897467313169,9.73227360757838,10.8532407671739,7.94048352842322,6.95043881529959,9.47534782546244,6.87675392558734,9.09739948481789,8.29797172690032
6.99022729523995,5.8493237122079,7.04976559204566,8.33007255367654,7.75328633772335,7.37016880315735,6.4615578019963,6.96737931566559,7.60249129672379,6.87738507312099,5.83392668737202,7.58713956579014,6.94420486446629,6.48615494767219,7.51307984799664,6.94328947331523,6.2163018396553,7.41829839840193,7.67677254331449,7.45037614443617,6.79909616208722,7.26663122498714,6.2230532550526,7.37503943134693,7.24640107397793,8.27537449126167,6.56386519370894,6.59739654579103,6.97349479071842,7.79987530680519,8.79325208725327,7.87252757809451,3.24059311236872,8.696665452933,7.37643670217617,7.63139358321415,5.95155388999704,6.5721886317291,7.79274750783605,7.43494971010691,6.99005588272387,7.6759079094403,7.47793384467946,8.02066771680093,8.33463979208526,7.57020285027232,8.04142598193343,7.27756959601194,8.38629282696016,7.69642371272652,5.61168576497506,7.64424046453551,7.24820895541406,6.26731848185203,7.2564975404458,6.07806991113761,7.394028031968,6.81236188040781,8.34677196845322,7.42528639100962,6.61994576918447,7.75761090222177,6.91976128799671,7.28261608531394,8.95938517804945,7.77357639721514,7.64288351760692,6.52494211860141,8.1789828439625,8.23850410406323,7.86421423932582,7.25835061303702,8.05656607688606,7.31988175832124,7.4865537354972,6.00609965323047,8.11701054676105,9.63385340411502,7.0705127020063,7.57350784318234,6.87604277508215,8.41125031519474,6.59705533358604,7.06949749311646,6.22396939374741,7.35504278375903,7.80039095788041,7.833476765629,7.4092270408918,7.08906923132319,7.17062556535461,8.73856810760728,7.30225273910855,7.6238996169172,5.83447059503244,5.90433313900474,6.67046598426302,7.06082057048974,8.28056848225761,7.6729741286025,7.28305400985997,7.15962360718924,7.29344030262921,8.19813419304501,6.19129499277686,8.11268842682251,7.71938116904366,7.64084177398978,6.41310010394248,8.35148811979861,6.09791013998733,6.40107429222344,6.34164407945098,7.06429039603054,7.69781580785525,6.55180314961448,6.73800115887763,8.66171517738265,6.72306004124553,7.673047535115,8.56181017672834,7.91877692688387,8.04820131274231,7.47902968077752,5.22703462524672,3.82713975021174,7.2437050312117,6.13339568726529,6.47630797092015,7.43315824751078,6.59370040432515,6.91852382876546,8.12232720744833,7.6958447388086,6.21278715270921
9.69360728940782,5.08084911841949,7.16670497699834,9.54138221674272,9.09120964855104,10.7400389174131,5.52959170620609,9.13362572971215,9.11814836192155,10.0799204392721,5.69186983530006,4.74983628544429,7.87131765700538,7.20251646550918,5.80713624242463,7.08538739025973,8.15257548335175,7.42553861530372,3.46192925696059,7.89702918547747,8.79947562648315,3.14987620302374,10.0677617946667,5.58496250072116,6.37113424183294,4.50601431045105,8.55515789897159,7.29105097059436,6.24364053819559,5.18220187960849,7.47143709296552,5.93784408379797,5.98857476330193,4.70427956914319,8.58883941299017,4.85967746992448,1.82458928012202,8.24568774291241,7.7873471100654,5.52495658676748,4.20561440539294,4.62304256799749,6.68754090971168,9.22620098467999,6.40294542388835,5.89337054678291,4.66790322760211,9.78315423720355,5.45952943685956,7.648453249053,6.79009430499305,7.61878835854886,5.98277515563638,4.91880081343661,4.61958642941163,7.69669974110406,3.75363566734487,7.96004679564752,6.94369921275666,3.21101139969937,4.85528987361243,2.95013184893748,3.57321323741303,7.46733587702158,6.28765221444979,6.23330013143264,6.57107426113779,6.82122779105467,5.57515906435606,4.30958770306883,5.8943142171899,2.31923259566971,1.55452386602698,7.16202392632017,5.67314680842504,9.81055329803679,6.43413539228946,5.17184756218962,3.72580968794937,2.54007026765578,6.99965827043374,8.37740916371837,6.22612185139992,6.66467741796272,7.24571771995881,4.0855423420268,0.991109209776659,6.00628689934034,3.14514389930844,7.93888350935356,8.75395863725615,3.48581597661812,5.98355232970013,3.30091792376184,5.80835400979996,5.2071978725406,6.16650203895542,4.03662412505188,8.39677191837059,3.88296607191973,3.89512586897188,5.27780841390172,3.30815594035757,6.75590887914033,7.94965139466576,3.43519565368691,4.47259018312773,7.23942416106649,3.63192149430571,5.28390695716195,6.81045125170974,5.3637050064518,6.71139767045068,5.17639210787526,7.49545750368553,5.14389123765106,4.46905658489836,5.28155883092681,5.77431569198453,3.74986653487069,2.60749002772699,6.87094429281831,1.14790193207857,4.2541735735004,3.13622077514803,4.54906176234645,3.57405928169266,3.36251101649038,9.40171007116621,5.5913541079738,3.13252448584383,7.62291792999997,0.999144351416707,2.2906585576253,3.52626706472416
10.480465788434,10.7289284753839,9.32352965938227,10.5992317540902,10.3946377858664,10.4453561197115,10.0857568738429,9.5278025963715,10.2556790983626,10.6985913851229,10.3135782457455,11.1380195557715,9.51183501108454,10.2134729062755,10.6728420247941,9.70760567661593,10.0095953367663,10.5678274173968,9.91673471840386,9.54411872165071,10.5617760851241,10.6162996726475,11.2528093840713,10.1059085085712,10.3611430354435,10.6305158108628,9.72403729131298,10.4703251942276,10.0663562675971,10.2904573885137,10.6624210959677,10.8775838818376,10.7206212531722,10.9066172391028,10.5799213666127,10.2518380675687,9.55394589901163,10.7053516168203,10.6824125982016,10.8140263455138,11.5518152985983,10.2878019066701,10.0928396066325,10.3696363629764,11.0094444971185,9.83851682295809,10.3281667630013,11.269982085949,10.0838755562904,10.2448060830128,9.79569252567361,10.5472549646783,10.1107919075296,10.9548347530305,9.44025203703642,9.04788489252043,10.5579857371559,10.5814243361338,10.3473290881133,10.3132931191488,9.47727080003535,10.4766466605288,11.0695102914861,10.4934365949913,9.81109757784342,10.7463329366769,9.91507405828915,9.83116264673416,10.9919932247141,10.2754980493201,10.7126331970417,10.5172070611433,10.6186285180466,10.2885911508193,10.790646416724,10.4587157513324,11.4442334435137,9.63899624830805,11.0278325163123,10.4103362910743,10.6934421050302,10.3339375008954,10.5022543957232,10.1624133079453,9.92703445175306,11.5537048797222,10.0134615959414,10.8078699225045,10.3447567279685,9.96722625883599,10.7399049616083,10.8994824842391,10.6329898178086,10.4145024340624,10.5990436705145,10.6283915188888,10.3849061107856,10.4003950921888,10.2870845083807,10.5014050686677,10.9882276333677,11.4393817224987,10.1485707881577,10.6902784266481,10.0065014098852,10.4203379640297,10.5469138764708,10.646029618211,11.0998630522305,10.7411376276128,9.97932493439422,9.78073978587075,10.2353230565059,11.6544041977604,10.7685677614708,9.57359884882624,10.2933670826422,10.5111807948381,10.1544032545872,9.94575107815506,11.3218170199753,10.9388651903292,10.8584998313989,11.5489488934372,9.34856659123585,10.1056966296676,9.80800247565998,9.68566139938005,10.0747402371994,10.1487266300862,11.3508101983372,10.5623678667786,9.55976926735453,10.6854414152251,11.684596555642
12.5883006827092,11.9948305717896,11.0595120588845,13.1739385737095,11.653319698345,12.2694746807482,10.7297271086011,11.1967349359982,10.9639000680423,12.2676628542528,10.3164963820269,12.1106007323006,10.597620451806,11.2688650215128,10.8458329532167,10.5792299482133,10.679006590832,10.8121139162102,10.8066193519461,9.81279605488216,10.773670439994,10.5393229694402,11.7081427705512,10.2597432636908,10.8201222584555,10.1793747451929,11.1693052839115,11.0477103450276,9.85672188964015,10.4567357099169,11.8133510677315,10.3470226304869,10.1029598439045,10.1200898671823,11.2588491918218,10.7351024205736,9.15677267652359,11.6744716688737,11.5030108517173,11.0480536365329,9.68955718649574,10.56669830888,11.1009670866334,11.1274268009539,10.5709193249273,10.7340287754786,10.3753775957345,11.6044959981577,10.2757983074856,10.2629635281701,11.3590450234887,9.95990098572954,10.4066177492877,10.3397367137328,9.55343579203094,10.6475324803369,10.3683014943676,11.340931429914,10.1650313989023,9.78021880599425,9.22031264680226,10.1635880855279,9.72955897709935,11.5901428045436,10.2770430940176,10.442209646187,10.5746657437038,9.94219979426021,10.6169107818847,10.418283821818,11.1467292034704,10.1316078788372,9.86880816109793,10.8808510120578,10.7505869530516,11.6630824754058,11.0379744603835,10.7269393997283,10.3193806962476,9.64334833102436,12.1282832905146,10.9325074112394,10.6853696131548,10.3632334485631,11.6307524954509,9.93424864725765,9.3466083763175,10.4940133110685,9.68853404959423,9.78379979643978,11.306136427145,10.335618784253,10.0710930804973,10.5124050256365,10.8882309320931,9.6197147192104,10.0924151739104,8.89638431392676,11.8025313092045,10.6063442518732,9.32117466623373,10.5084422218012,10.2299747561766,10.2751161733332,10.1349106951474,9.43921607204777,10.2878956924123,10.9638390942915,9.34783612546907,10.4668052295068,9.98753455013882,10.3276593142186,10.3455411985486,10.2620646835007,10.8652972768201,9.31698045651389,9.76054202565168,10.0977442074164,10.3556430148888,9.44165991764019,10.1041031397976,10.7568713863629,9.25907936604457,10.5600680855924,9.08092780556211,9.99985500904314,9.6406686521153,9.3900178671821,11.3038343637487,9.33425732501501,9.7959316252188,10.8839215945188,8.49257300599172,9.79408001355483,8.13494902928895
